independent_run,run,step,population,rollouts,unique_tasks,reward_mean,reward_std,reward_p10,reward_median,reward_p90,success_rate,turns_mean,turns_std,ran_out_of_turns_rate,grounding_mean,invalid_actions_mean,invalid_action_rate,unrecognized_feedback_rate,adjacent_action_repeat_rate,completion_tokens_mean,prompt_tokens_processed_mean,generation_seconds_mean,policy_version_mean,policy_version_max,error_rate
3,always_on/echo_0.05,39,retained_trainable,128,14,0.6076822916666667,0.26357174024515484,0.3333333333333333,0.6666666666666666,1.0,0.21875,18.3515625,3.5894590551493617,0.78125,0.9390625,1.21875,0.06641123882503193,0.037462750106428265,0.043674020711391266,116.0234375,34201.9921875,83.18642829544842,37.875,38.0,0.0
3,always_on/echo_0.05,40,all_candidates,766,71,0.8598781549173193,0.27127953740857985,0.3333333333333333,1.0,1.0,0.7663185378590078,9.27154046997389,7.117763567397051,0.23237597911227154,0.9593277163245293,0.6148825065274152,0.06631934666291185,0.03717262742889327,0.058712121212121215,55.52610966057441,15145.379895561358,39.19669765872059,38.85639686684073,39.0,0.0
3,always_on/echo_0.05,40,retained_trainable,128,13,0.5755208333333334,0.27024726251954073,0.3333333333333333,0.5,1.0,0.203125,18.0390625,4.321823876686063,0.7890625,0.9301828022875817,1.390625,0.07708964919878736,0.0411433521004764,0.0541036221916552,112.6875,33636.5078125,78.68810190819204,38.875,39.0,0.0
3,always_on/echo_0.05,41,all_candidates,919,77,0.8789445048966268,0.24917726682907224,0.4,1.0,1.0,0.7867247007616975,8.671381936887922,7.27455934408691,0.21545157780195864,0.9600598683713323,0.5919477693144722,0.06826452503450872,0.039402685405948046,0.05843971631205674,51.89227421109902,14198.900979325354,36.603307624376896,39.93906420021763,40.0,0.0
3,always_on/echo_0.05,41,retained_trainable,128,11,0.630859375,0.2513340261974279,0.3333333333333333,0.6666666666666666,1.0,0.21875,19.140625,1.9434761664026137,0.796875,0.9274956597222223,1.40625,0.07346938775510205,0.044897959183673466,0.05555555555555555,121.203125,36652.578125,87.4815439209342,39.875,40.0,0.0
3,always_on/echo_0.05,42,all_candidates,757,76,0.8616248348745046,0.2631801786057797,0.4,1.0,1.0,0.7648612945838837,8.669749009247028,7.271797937748241,0.23513870541611626,0.9556162403314473,0.6367239101717305,0.07344202346487887,0.03946365991162578,0.054943162245952464,52.57595772787318,14182.105680317041,36.54927154072367,40.84015852047556,41.0,0.0
3,always_on/echo_0.05,42,retained_trainable,128,12,0.573828125,0.23617763803752542,0.3333333333333333,0.5,1.0,0.1796875,17.6953125,5.274583208874778,0.8203125,0.93515625,1.296875,0.07328918322295806,0.038410596026490065,0.05053813757604118,113.2890625,32769.1171875,76.3570619225502,40.75,41.0,0.0
3,always_on/echo_0.05,43,all_candidates,775,84,0.8883010752688172,0.24033589628983595,0.4,1.0,1.0,0.7974193548387096,8.96,7.039589430843159,0.20387096774193547,0.9543227328282756,0.6361290322580645,0.07099654377880184,0.03787442396313364,0.05008915545469282,54.913548387096775,14545.447741935484,37.45108026350698,41.91225806451613,42.0,0.0
3,always_on/echo_0.05,43,retained_trainable,128,14,0.6658854166666667,0.252881479009862,0.3333333333333333,0.6666666666666666,1.0,0.265625,18.4921875,3.2379490367891446,0.7421875,0.9277235243055556,1.4296875,0.07731305449936629,0.043092522179974654,0.03974988834301027,116.9609375,34291.0390625,81.8091404363513,41.8125,42.0,0.0
3,always_on/echo_0.05,44,all_candidates,948,84,0.8760724331926864,0.25429680379542347,0.4,1.0,1.0,0.7858649789029536,8.833333333333334,7.046535093319151,0.2141350210970464,0.9537877685867261,0.6708860759493671,0.0759493670886076,0.04107953188440411,0.04834365741987611,52.368143459915615,14409.279535864978,37.14072660177569,42.91877637130802,43.0,0.0
3,always_on/echo_0.05,44,retained_trainable,128,12,0.5977864583333333,0.2445710095361103,0.3333333333333333,0.6666666666666666,1.0,0.1640625,19.0703125,2.2506373880178367,0.8359375,0.9147135416666666,1.6875,0.08848832445718968,0.05284719377304384,0.03804582792909641,120.140625,35890.3828125,83.9183524698019,42.8125,43.0,0.0
3,always_on/echo_0.05,45,all_candidates,715,65,0.8903962703962703,0.23343870065513353,0.5,1.0,1.0,0.7916083916083916,8.66993006993007,7.2823287884111885,0.2097902097902098,0.9441093218522368,0.73006993006993,0.08420713018228747,0.04984674947572189,0.031181619256017507,53.562237762237764,14164.855944055944,36.63175666482299,43.88671328671329,44.0,0.0
3,always_on/echo_0.05,45,retained_trainable,128,12,0.7158854166666666,0.2455847911586495,0.4,0.6666666666666666,1.0,0.3359375,18.328125,3.262259030851934,0.671875,0.9257361339546784,1.453125,0.0792838874680307,0.050724637681159424,0.025247971145175834,121.71875,34262.609375,82.00150308012962,43.75,44.0,0.0
3,always_on/echo_0.05,46,all_candidates,1069,84,0.867227938883692,0.26950411393621554,0.4,1.0,1.0,0.7829747427502338,9.262862488306828,7.0608166356975115,0.21702525724976612,0.952272914574384,0.6725912067352666,0.07261159361745102,0.03908301353261967,0.04211479678478433,57.690364826941064,15088.76052385407,39.04442097027799,44.91955098222638,45.0,0.0
3,always_on/echo_0.05,46,retained_trainable,128,9,0.48489583333333336,0.16598084807315372,0.3333333333333333,0.4,0.8,0.0,20.0,0.0,1.0,0.908203125,1.8359375,0.091796875,0.049609375,0.03700657894736842,128.4609375,36886.4375,86.12624405510724,44.8125,45.0,0.0
3,always_on/echo_0.05,47,all_candidates,1044,83,0.8784163473818647,0.2557684510619839,0.4,1.0,1.0,0.7844827586206896,9.4272030651341,7.074688262830795,0.21551724137931033,0.9499044219900462,0.7471264367816092,0.07925218451534241,0.0449095712253607,0.04307797226642419,59.15421455938697,15496.563218390804,39.96141887008002,45.945402298850574,46.0,0.0
3,always_on/echo_0.05,47,retained_trainable,128,10,0.6255208333333333,0.21247893584325797,0.3333333333333333,0.6666666666666666,1.0,0.109375,19.125,3.247595264191645,0.890625,0.912109375,1.7578125,0.09191176470588236,0.05718954248366013,0.032758620689655175,126.53125,35784.2890625,84.7031969986856,45.875,46.0,0.0
3,always_on/echo_0.05,48,all_candidates,1194,84,0.8681742043551088,0.27041881096374476,0.3333333333333333,1.0,1.0,0.7847571189279732,8.83249581239531,7.267357732407734,0.2152428810720268,0.9522070139813461,0.678391959798995,0.07680637208420255,0.0433339654845439,0.04298545765611634,58.6892797319933,14433.673366834171,37.52630468728754,46.92211055276382,47.0,0.0
3,always_on/echo_0.05,48,retained_trainable,128,9,0.496875,0.169119323219173,0.3333333333333333,0.4,0.6666666666666666,0.0,20.0,0.0,1.0,0.905078125,1.8984375,0.094921875,0.050390625,0.03453947368421053,125.8046875,37298.6484375,88.59615452587605,47.0,47.0,0.0
3,always_on/echo_0.05,49,all_candidates,1139,84,0.8755633596722271,0.2598613314426611,0.4,1.0,1.0,0.7822651448639157,9.470588235294118,7.039445159432829,0.2177348551360843,0.9514685097721927,0.6698858647936786,0.07073329007138222,0.03958468526930565,0.04197761194029851,58.13784021071115,15512.959613696225,40.30300605516877,47.90605794556629,48.0,0.0
3,always_on/echo_0.05,49,retained_trainable,128,9,0.5802083333333333,0.17665081984745437,0.3333333333333333,0.6666666666666666,0.8,0.0,20.0,0.0,1.0,0.906640625,1.8671875,0.093359375,0.06015625,0.038240131578947366,129.9453125,37329.609375,89.18482690863311,47.875,48.0,0.0
3,always_on/echo_0.05,50,all_candidates,1296,84,0.8789609053497943,0.26025223305296896,0.4,1.0,1.0,0.7962962962962963,8.844907407407407,7.0784747165200965,0.2037037037037037,0.9532426461885527,0.6635802469135802,0.07502399022943383,0.04257175259530664,0.04209698042687125,53.814043209876544,14443.961419753086,37.35726677801138,48.94444444444444,49.0,0.0
3,always_on/echo_0.05,50,retained_trainable,128,9,0.5401041666666667,0.18101562312676833,0.3333333333333333,0.5,0.8,0.0,20.0,0.0,1.0,0.892578125,2.1484375,0.107421875,0.066015625,0.02631578947368421,127.6015625,37524.4765625,89.84023744612932,48.875,49.0,0.0
3,always_on/echo_0.05,51,all_candidates,1073,84,0.8765921093507301,0.26042639268696594,0.4,1.0,1.0,0.7912395153774464,9.12022367194781,7.0395958503040905,0.2096924510717614,0.947874502190185,0.7241379310344828,0.07939914163090128,0.04823216840384222,0.04154711350855044,55.40820130475303,14933.83504193849,38.522023634719496,50.0,50.0,0.0
3,always_on/echo_0.05,51,retained_trainable,128,10,0.5533854166666666,0.2004915765994332,0.3333333333333333,0.6,0.8,0.0546875,19.625,1.845602882529175,0.9453125,0.911953635620915,1.7578125,0.08957006369426751,0.0625,0.03607382550335571,125.265625,36639.8359375,88.00196703895926,50.0,50.0,0.0
3,always_on/echo_0.05,52,all_candidates,978,84,0.8812372188139059,0.25344117163737756,0.4,1.0,1.0,0.7862985685071575,9.106339468302659,7.004303431434699,0.21370143149284254,0.952201173284076,0.6451942740286298,0.07085111161015047,0.04547496070065125,0.04868819374369324,56.146216768916155,14791.851738241308,38.230612743851594,50.91922290388548,51.0,0.0
3,always_on/echo_0.05,52,retained_trainable,128,12,0.5984375,0.28519180238798164,0.23333333333333367,0.6666666666666666,1.0,0.125,19.3671875,2.2634013872585106,0.875,0.9064644031954887,1.84375,0.09519967728922953,0.06655909640984267,0.04636324968098681,124.71875,36248.7734375,85.36391689442098,50.9375,51.0,0.0
3,always_on/echo_0.05,53,all_candidates,908,82,0.8688509544787077,0.2555570610673853,0.4,1.0,1.0,0.7533039647577092,9.948237885462555,7.075315965658007,0.24669603524229075,0.9492138486985632,0.748898678414097,0.07527953060998561,0.04483560278977084,0.05156923076923077,60.98568281938326,16406.901982378855,42.512113456158914,51.959251101321584,52.0,0.0
3,always_on/echo_0.05,53,retained_trainable,128,10,0.6263020833333334,0.18969329886569164,0.3333333333333333,0.6666666666666666,0.8,0.0546875,19.6640625,1.4376485996563104,0.9453125,0.9092960501508296,1.7890625,0.09098132697655939,0.057210965435041714,0.05776475512766848,124.109375,36653.0390625,89.34114677645266,51.8125,52.0,0.0
3,always_on/echo_0.05,54,all_candidates,1377,84,0.8938271604938272,0.2463422038199291,0.5,1.0,1.0,0.8184458968772694,8.867828612926653,6.88582816296422,0.18809005083514888,0.9537993843950731,0.5751633986928104,0.06485955286217344,0.04176562116124805,0.051873730847332475,53.1837327523602,14392.450254175745,37.184253801014776,52.95279593318809,53.0,0.0
3,always_on/echo_0.05,54,retained_trainable,128,10,0.598046875,0.18417916970367298,0.3333333333333333,0.6666666666666666,0.8,0.0546875,19.7421875,1.0770771629014098,0.9453125,0.908984375,1.8203125,0.0922041946972695,0.05738029283735655,0.04418507711546478,126.796875,36850.2265625,89.44386191666126,53.0,53.0,0.0
3,always_on/echo_0.05,55,all_candidates,817,69,0.8420236638106895,0.29274157882160134,0.3333333333333333,1.0,1.0,0.7405140758873929,9.769889840881273,7.297049192355054,0.27050183598531213,0.9519581647174573,0.7013463892288861,0.07178651966925582,0.044224505136557256,0.05415212840195394,57.0,16264.957160342718,42.33990714512081,53.90208078335373,54.0,0.0
3,always_on/echo_0.05,55,retained_trainable,128,11,0.5541666666666667,0.2494090237162864,0.3333333333333333,0.6,0.8,0.09375,19.1640625,2.600412658808934,0.90625,0.91484375,1.703125,0.08887077048512027,0.055034651447207504,0.048602150537634406,118.9296875,35451.4921875,85.2192914467305,53.9375,54.0,0.0
3,always_on/echo_0.05,56,all_candidates,828,76,0.8749597423510468,0.25425722705511533,0.5,1.0,1.0,0.7789855072463768,8.985507246376812,6.998086875124032,0.2210144927536232,0.9545844673787813,0.5471014492753623,0.06088709677419355,0.040053763440860216,0.06760435571687841,50.778985507246375,14627.528985507246,37.676238188421095,54.856280193236714,55.0,0.0
3,always_on/echo_0.05,56,retained_trainable,128,12,0.6403645833333333,0.27483114587990154,0.3333333333333333,0.6666666666666666,1.0,0.25,18.2578125,3.312490787133415,0.75,0.966796875,0.6640625,0.036371416345742404,0.02053915275994865,0.0647351742870077,114.109375,33581.2265625,81.38127167895436,54.9375,55.0,0.0
3,always_on/echo_0.05,57,all_candidates,964,84,0.8400414937759335,0.29657052871040085,0.3333333333333333,1.0,1.0,0.7406639004149378,9.58195020746888,7.267169249012043,0.258298755186722,0.9469806600184412,0.7448132780082988,0.0777308649994587,0.0547796903756631,0.0444820500423063,54.912863070539416,15974.282157676349,41.58591450076875,55.9304979253112,56.0,0.0
3,always_on/echo_0.05,57,retained_trainable,128,11,0.56484375,0.24149809471837283,0.3333333333333333,0.5833333333333333,1.0,0.1171875,19.640625,1.9313789398704233,0.9375,0.906640625,1.8671875,0.09506762132060462,0.07040572792362769,0.029756915339480303,115.6875,37613.5625,89.1244651582092,55.75,56.0,0.0
3,always_on/echo_0.05,58,all_candidates,1174,84,0.8465218625780807,0.29916355702042746,0.3333333333333333,1.0,1.0,0.7572402044293015,9.173764906303237,7.247542728678145,0.23168654173764908,0.9487682533253232,0.7078364565587735,0.07715877437325905,0.053017641597028785,0.0389745727386411,51.604770017035776,15159.793867120954,39.14016014286769,56.953151618398635,57.0,0.0
3,always_on/echo_0.05,58,retained_trainable,128,10,0.5454427083333333,0.23011842931267282,0.3333333333333333,0.5,0.8,0.0859375,19.0859375,3.330792285041766,0.9296875,0.8875,2.25,0.11788784281620958,0.07981989357347523,0.042332613390928725,106.734375,36053.3828125,86.15926129557192,56.8125,57.0,0.0
3,always_on/echo_0.05,59,all_candidates,1289,84,0.8512929919834497,0.29476447626463964,0.3333333333333333,1.0,1.0,0.7688130333591932,8.688906128782001,7.211116071874681,0.2187742435996897,0.9528871975188088,0.6865787432117921,0.07901785714285714,0.04991071428571429,0.03622237917465442,50.6322730799069,14275.404965089216,36.7418125167755,57.9433669511249,58.0,0.0
3,always_on/echo_0.05,59,retained_trainable,128,10,0.5180989583333333,0.23841224057763533,0.3333333333333333,0.4,1.0,0.109375,19.1015625,3.4091784286824516,0.890625,0.8875,2.25,0.11779141104294479,0.0687116564417178,0.028485110056107037,122.765625,35945.453125,84.29992842674255,57.875,58.0,0.0
3,always_on/echo_0.05,60,all_candidates,898,83,0.8473088344469191,0.29160042033741607,0.3333333333333333,1.0,1.0,0.7561247216035635,9.126948775055679,7.294132846763908,0.23719376391982183,0.9469541865110449,0.7628062360801782,0.08357735480722303,0.05551488530990727,0.03548917511647027,52.76503340757238,15076.046770601337,38.97361125632756,58.928730512249444,59.0,0.0
3,always_on/echo_0.05,60,retained_trainable,128,13,0.5694010416666666,0.26606195550206274,0.2,0.6666666666666666,1.0,0.1640625,17.6640625,4.750456135582535,0.7890625,0.91484375,1.703125,0.09641751437417072,0.047766475011057054,0.03375527426160337,109.53125,33414.796875,79.83342330530286,58.875,59.0,0.0
3,always_on/echo_0.05,61,all_candidates,814,74,0.8444922194922194,0.2936248786288095,0.3333333333333333,1.0,1.0,0.7383292383292384,9.017199017199017,7.276207331934429,0.25061425061425063,0.9521799116296724,0.6867321867321867,0.07615803814713897,0.04400544959128065,0.03279190928593319,56.61056511056511,14939.398034398035,38.49328913003279,59.923832923832926,60.0,0.0
3,always_on/echo_0.05,61,retained_trainable,128,12,0.6204427083333334,0.24880979567934675,0.3333333333333333,0.6666666666666666,1.0,0.1484375,18.3828125,3.1724426062332083,0.765625,0.937890625,1.2421875,0.06757331066723332,0.02634934126646834,0.03640449438202247,122.640625,34755.1328125,82.06598802469671,59.9375,60.0,0.0
3,always_on/echo_0.05,62,all_candidates,1142,84,0.8491535318155283,0.30031565992324605,0.25,1.0,1.0,0.7600700525394045,8.584063047285465,7.194169045499239,0.2329246935201401,0.9580563749346587,0.5507880910683012,0.06416403141895338,0.043864123227583394,0.05022514721163838,51.70402802101576,13997.086690017513,36.19432334202601,60.91593695271454,61.0,0.0
3,always_on/echo_0.05,62,retained_trainable,128,10,0.5291666666666667,0.273956352971296,0.2,0.6666666666666666,0.8,0.046875,19.71875,1.268226492981439,0.953125,0.92734375,1.453125,0.07369255150554675,0.04714738510301109,0.03672787979966611,136.25,36785.1796875,89.45576481707394,61.0,61.0,0.0
3,always_on/echo_0.05,63,all_candidates,1073,79,0.8388940664802733,0.301868707626157,0.25,1.0,1.0,0.7437092264678472,9.082013047530289,7.0867861267671906,0.2413793103448276,0.9597240571378503,0.5657036346691519,0.06228835300153925,0.038378655720882504,0.06711254612546126,54.33178005591799,14857.575023299161,38.31554461414305,61.908667287977636,62.0,0.0
3,always_on/echo_0.05,63,retained_trainable,128,9,0.5244791666666667,0.2604578092499926,0.2,0.4,0.8599999999999994,0.1015625,18.8828125,3.3227931909530195,0.8984375,0.928125,1.4375,0.0761274306992139,0.03847745138601572,0.07295762341633902,128.3125,35231.5,83.20821587182581,61.875,62.0,0.0
3,always_on/echo_0.05,64,all_candidates,1098,84,0.8412568306010929,0.3065383416874675,0.25,1.0,1.0,0.7486338797814208,8.861566484517304,7.307639919229293,0.23679417122040072,0.9603866232402073,0.563752276867031,0.06361767728674203,0.03792394655704008,0.07796570898980537,51.759562841530055,14697.438069216758,37.979874851925125,62.955373406193075,63.0,0.0
3,always_on/echo_0.05,64,retained_trainable,128,10,0.5158854166666667,0.24579677848805132,0.16666666666666666,0.5,0.8,0.0390625,19.7578125,1.2914750151837047,0.9609375,0.9034288194444444,1.90625,0.09648082245947015,0.04784499802293397,0.0982923781757601,118.9609375,37489.25,87.90711901150644,62.9375,63.0,0.0
3,always_on/echo_0.05,65,all_candidates,1137,84,0.8503957783641161,0.2976012272850073,0.3333333333333333,1.0,1.0,0.7686895338610378,8.869832893579595,7.024942073912096,0.22427440633245382,0.963896975863451,0.5092348284960422,0.057411998016856716,0.03292017848289539,0.0739830129637908,52.743183817062445,14477.58399296394,37.28428115525996,63.92348284960422,64.0,0.0
3,always_on/echo_0.05,65,retained_trainable,128,9,0.5044270833333333,0.23087887237886776,0.2,0.4,0.8,0.0546875,19.671875,1.3642155197676795,0.9453125,0.94375,1.125,0.057188244638602066,0.035742652899126294,0.07280334728033473,127.953125,36874.15625,87.95313639007509,63.875,64.0,0.0
3,always_on/echo_0.05,66,all_candidates,1478,84,0.8605773567884529,0.27455445870876416,0.3333333333333333,1.0,1.0,0.7543978349120433,8.90189445196211,7.097178473439487,0.2293640054127199,0.9605020221891193,0.5460081190798376,0.061336170859618455,0.039902713384510145,0.08040071923966093,52.22936400541272,14683.303112313937,37.90194174288413,64.93098782138024,65.0,0.0
3,always_on/echo_0.05,66,retained_trainable,128,9,0.6010416666666667,0.23830046029120466,0.2,0.6666666666666666,0.8,0.046875,19.7265625,1.235635234846332,0.953125,0.9358072916666667,1.28125,0.06495049504950495,0.044356435643564354,0.0951188986232791,124.5546875,37300.328125,87.36457371897995,64.9375,65.0,0.0
3,always_on/echo_0.05,67,all_candidates,896,73,0.8332217261904763,0.30853635118760825,0.25,1.0,1.0,0.7209821428571429,9.616071428571429,7.608877023998123,0.2700892857142857,0.9603328263123432,0.5502232142857143,0.05721912720519963,0.036211699164345405,0.07461139896373056,58.01450892857143,16177.04017857143,42.127293619460296,65.95535714285714,66.0,0.0
3,always_on/echo_0.05,67,retained_trainable,128,10,0.6138020833333333,0.26700913373077656,0.2,0.6666666666666666,1.0,0.109375,19.09375,2.6705497444346546,0.890625,0.9390625,1.21875,0.06382978723404255,0.04541734860883797,0.08246977547495682,122.71875,36163.5234375,88.14691274799407,65.8125,66.0,0.0
3,always_on/echo_0.05,68,all_candidates,1136,84,0.8510856807511737,0.2967890152547206,0.3333333333333333,1.0,1.0,0.7693661971830986,8.713908450704226,7.037376337096701,0.2244718309859155,0.9530912599781696,0.6170774647887324,0.07081523386200626,0.04747954338822103,0.08056601620449617,52.076584507042256,14128.577464788732,36.302911023019064,66.92957746478874,67.0,0.0
3,always_on/echo_0.05,68,retained_trainable,128,10,0.5377604166666666,0.27106948338396303,0.2,0.5,1.0,0.140625,18.6171875,3.7230722649236543,0.859375,0.9013020833333333,1.8125,0.09735627360469996,0.07553503986571548,0.10199556541019955,114.109375,34436.1328125,79.96181817725301,66.875,67.0,0.0
3,always_on/echo_0.05,69,all_candidates,1230,84,0.8860975609756099,0.25622166305243865,0.4,1.0,1.0,0.8040650406504065,8.546341463414635,6.9266105542019325,0.1878048780487805,0.9547882079661133,0.6024390243902439,0.07049086757990868,0.045471841704718415,0.08295625942684766,50.77723577235772,13775.508943089431,35.47463944733627,67.9219512195122,68.0,0.0
3,always_on/echo_0.05,69,retained_trainable,128,10,0.62421875,0.28820007890660065,0.2,0.6666666666666666,1.0,0.1796875,17.8671875,4.301836624029758,0.7734375,0.897265625,1.84375,0.10319195452557936,0.07170966331438566,0.08522464103751737,109.0,33012.609375,76.74209738522768,67.9375,68.0,0.0
3,always_on/echo_0.05,70,all_candidates,972,76,0.8463134430727023,0.28515183557992674,0.3333333333333333,1.0,1.0,0.7376543209876543,9.232510288065845,7.469516422865535,0.2551440329218107,0.943252394341719,0.7098765432098766,0.07688878983730778,0.04802763539112993,0.09660084978755311,54.81069958847737,15271.704732510289,39.386892393538,68.9074074074074,69.0,0.0
3,always_on/echo_0.05,70,retained_trainable,128,9,0.47356770833333334,0.2503168768148871,0.2,0.3333333333333333,0.8,0.0078125,20.0,0.0,1.0,0.9171875,1.65625,0.0828125,0.051171875,0.11019736842105263,118.8359375,37049.1328125,88.50269933603704,68.8125,69.0,0.0
3,always_on/echo_0.05,71,all_candidates,1283,84,0.8692127825409197,0.2737790699551703,0.33333333333333326,1.0,1.0,0.774746687451286,8.959469992205769,6.922457294616341,0.2190179267342167,0.9434032576397667,0.7108339828526891,0.07933884297520662,0.05176163549369291,0.08147277712495103,54.29540140296181,14466.731878409977,37.299412347335696,69.93920498830865,70.0,0.0
3,always_on/echo_0.05,71,retained_trainable,128,9,0.5796875,0.26517271543357673,0.2,0.6666666666666666,0.8,0.0546875,19.3359375,2.9587722954113502,0.9453125,0.923046875,1.5390625,0.0795959595959596,0.05494949494949495,0.08010225820195994,128.9609375,35780.140625,87.88865594379604,69.9375,70.0,0.0
3,always_on/echo_0.05,72,all_candidates,1154,84,0.8675621028307337,0.2734692833138706,0.3333333333333333,1.0,1.0,0.7755632582322357,8.865684575389947,7.255200794566942,0.2244367417677643,0.9489368084255433,0.7010398613518197,0.07907340435930017,0.057374645684683805,0.07921119312548199,54.0736568457539,14550.753032928942,37.55484703549892,70.92807625649914,71.0,0.0
3,always_on/echo_0.05,72,retained_trainable,128,10,0.5716145833333334,0.24292380791925905,0.3333333333333333,0.6666666666666666,0.8599999999999994,0.1015625,19.203125,2.832179414227672,0.8984375,0.89453125,2.109375,0.10984540276647681,0.08014646053702197,0.09098712446351931,122.125,36171.6328125,89.420609485358,70.9375,71.0,0.0
3,always_on/echo_0.05,73,all_candidates,925,78,0.8542702702702704,0.2789341988970542,0.3333333333333333,1.0,1.0,0.7427027027027027,9.371891891891892,7.236698455017535,0.2410810810810811,0.9424123354123355,0.8108108108108109,0.08651516899296344,0.0598684969431307,0.07321797520661157,57.648648648648646,15384.375135135135,39.845066439654374,71.91243243243244,72.0,0.0
3,always_on/echo_0.05,73,retained_trainable,128,9,0.478125,0.2760220118788838,0.0,0.4,0.8,0.015625,19.859375,1.1161763343553741,0.984375,0.890234375,2.1953125,0.11054287962234462,0.07317073170731707,0.07705053852526926,130.8828125,36984.6953125,90.97330313175917,71.9375,72.0,0.0
3,always_on/echo_0.05,74,all_candidates,966,84,0.8614216701173223,0.28456595196278905,0.3333333333333333,1.0,1.0,0.7743271221532091,9.345755693581781,7.294778018122903,0.2236024844720497,0.9430361693172252,0.7318840579710145,0.0783119184758529,0.055494018608772705,0.07950880674770529,57.56625258799172,15466.414078674949,39.99015120023526,72.94616977225672,73.0,0.0
3,always_on/echo_0.05,74,retained_trainable,128,12,0.5322916666666666,0.2833314184984315,0.2,0.6,1.0,0.109375,18.9609375,3.4785106900933553,0.890625,0.90703125,1.6953125,0.08941079522043675,0.06757313555830242,0.0861244019138756,123.65625,35281.6328125,87.48087798804045,73.0,73.0,0.0
3,always_on/echo_0.05,75,all_candidates,1094,82,0.8621876904326631,0.27586815251753694,0.3333333333333333,1.0,1.0,0.7705667276051188,8.811700182815356,7.111877584481784,0.2230347349177331,0.9377011970464294,0.779707495429616,0.08848547717842324,0.05912863070539419,0.08226070676339808,53.62614259597806,14324.494515539305,36.83836735123036,73.92870201096892,74.0,0.0
3,always_on/echo_0.05,75,retained_trainable,128,12,0.5565104166666667,0.2704021758363801,0.3333333333333333,0.4,1.0,0.1640625,18.3828125,4.190989392714297,0.8359375,0.88203125,2.1484375,0.11687207819804504,0.08159796005099873,0.07415730337078652,117.3359375,33650.7734375,81.04748783260584,73.9375,74.0,0.0
3,always_on/echo_0.05,76,all_candidates,748,75,0.8380570409982174,0.30408922929394777,0.3333333333333333,1.0,1.0,0.7393048128342246,9.538770053475936,7.486340115624172,0.25668449197860965,0.9490589475883594,0.6858288770053476,0.07189908899789768,0.05003503854239664,0.07233442930953499,59.601604278074866,15896.663101604277,41.640152054037,74.9144385026738,75.0,0.0
3,always_on/echo_0.05,76,retained_trainable,128,13,0.5848958333333333,0.2611359857204565,0.3333333333333333,0.5,1.0,0.1640625,18.828125,2.847996486018724,0.8359375,0.9185763888888889,1.453125,0.07717842323651453,0.05933609958506224,0.06617002629272568,123.4921875,34066.3046875,84.83654179796576,74.9375,75.0,0.0
3,always_on/echo_0.05,77,all_candidates,1324,84,0.8702668680765357,0.2675958684063403,0.4,1.0,1.0,0.7764350453172205,9.076283987915408,7.121586229265319,0.2175226586102719,0.9443212824288443,0.7122356495468278,0.0784721644337189,0.05642007156528252,0.0724773216122697,55.75453172205438,14854.861782477341,38.36344779510152,75.93655589123867,76.0,0.0
3,always_on/echo_0.05,77,retained_trainable,128,10,0.5330729166666667,0.20127614106231642,0.3333333333333333,0.5,0.8,0.0,20.0,0.0,1.0,0.9,2.0,0.1,0.0734375,0.06537828947368421,133.4296875,37519.125,88.85619204677641,76.0,76.0,0.0
3,always_on/echo_0.05,78,all_candidates,992,84,0.8386760752688173,0.3048692267697602,0.25,1.0,1.0,0.75,9.201612903225806,7.373234986946824,0.25,0.9397314000699911,0.8185483870967742,0.08895705521472393,0.06343120070113935,0.07694198623402163,57.17540322580645,15142.541330645161,39.27127483847641,76.9274193548387,77.0,0.0
3,always_on/echo_0.05,78,retained_trainable,128,10,0.48411458333333335,0.24130593924539895,0.2,0.3333333333333333,0.8,0.0625,19.6875,1.2103072956898178,0.9375,0.9046875,1.90625,0.09682539682539683,0.07222222222222222,0.0794314381270903,130.8203125,36255.6640625,88.31506957300007,76.875,77.0,0.0
3,always_on/echo_0.05,79,all_candidates,1194,84,0.8687744276940257,0.26596427583099824,0.3333333333333333,1.0,1.0,0.7772194304857621,9.71608040201005,7.277966982421713,0.22529313232830822,0.9394860139524832,0.8350083752093802,0.08594086716662357,0.06197741574002241,0.07571826655135966,59.69514237855947,16104.493299832497,41.86572884974168,77.92629815745394,78.0,0.0
3,always_on/echo_0.05,79,retained_trainable,128,9,0.4686197916666667,0.1907202755272203,0.25,0.4,0.8,0.0,20.0,0.0,1.0,0.889453125,2.2109375,0.110546875,0.083984375,0.10649671052631579,125.921875,37711.3359375,89.31773617304862,78.0,78.0,0.0
3,always_on/echo_0.05,80,all_candidates,1670,84,0.8792015968063872,0.2632261106099307,0.3333333333333333,1.0,1.0,0.8,9.427544910179641,7.133405135195489,0.2125748502994012,0.9381660986021305,0.8023952095808383,0.08511178861788618,0.06319867886178862,0.07488986784140969,57.76107784431138,15425.992215568862,40.08894274691622,78.95329341317365,79.0,0.0
3,always_on/echo_0.05,80,retained_trainable,128,7,0.48125,0.21391481624962566,0.2,0.3666666666666667,0.8,0.0,20.0,0.0,1.0,0.865234375,2.6953125,0.134765625,0.1125,0.07442434210526316,129.3203125,37510.828125,88.9244105052203,78.875,79.0,0.0
