run,step,population,rollouts,unique_tasks,reward_mean,reward_std,reward_p10,reward_median,reward_p90,success_rate,turns_mean,turns_std,ran_out_of_turns_rate,grounding_mean,invalid_actions_mean,invalid_action_rate,unrecognized_feedback_rate,adjacent_action_repeat_rate,completion_tokens_mean,prompt_tokens_processed_mean,generation_seconds_mean,policy_version_mean,policy_version_max,error_rate
always_on/echo_0.5,32,retained_trainable,132,17,0.49797979797979797,0.37252567705227896,0.0,0.3333333333333333,1.0,0.2803030303030303,16.53787878787879,5.899929767212055,0.6818181818181818,0.9321102769922429,1.3409090909090908,0.08108108108108109,0.061383417315620706,0.14431984397854705,86.18181818181819,29231.053030303032,70.6441686370156,30.757575757575758,31.0,0.0
always_on/echo_0.5,33,all_candidates,267,34,0.7490636704119851,0.3591358016627781,0.0,1.0,1.0,0.6292134831460674,10.9438202247191,7.6094159351456065,0.36329588014981273,0.9463883749304837,0.9026217228464419,0.08247775496235456,0.05783709787816564,0.12843691148775896,57.45692883895131,18750.823970037454,48.25049061364449,31.692883895131086,32.0,0.0
always_on/echo_0.5,33,retained_trainable,128,15,0.6015625,0.39458925934919975,0.0,0.6666666666666666,1.0,0.4140625,14.75,6.570530800475712,0.5625,0.9270715199725456,1.296875,0.08792372881355932,0.06726694915254237,0.125,77.9375,26286.5703125,65.56145319715142,31.625,32.0,0.0
always_on/echo_0.5,34,all_candidates,367,47,0.8079019073569482,0.3268343562152842,0.2300000000000001,1.0,1.0,0.7029972752043597,8.452316076294277,7.677227646492129,0.28337874659400547,0.9737032068214949,0.4223433242506812,0.04996776273372018,0.037717601547388784,0.12504570383912247,47.62397820163488,13907.065395095367,35.1551186609658,32.762942779291556,33.0,0.0
always_on/echo_0.5,34,retained_trainable,128,16,0.58984375,0.3613441484810472,0.0,0.6666666666666666,1.0,0.3359375,15.28125,6.55021170936482,0.625,0.96432500557041,0.703125,0.046012269938650305,0.03885480572597137,0.11487964989059081,87.890625,26969.140625,63.913997335359454,32.6875,33.0,0.0
always_on/echo_0.5,35,all_candidates,382,46,0.7761780104712042,0.3459307949708016,0.25,1.0,1.0,0.6596858638743456,10.513089005235603,7.603291267735685,0.3403141361256545,0.9616780543482114,0.6701570680628273,0.06374501992031872,0.0398406374501992,0.11529994496422674,58.12303664921466,18111.612565445026,46.469926965798386,33.81151832460733,34.0,0.0
always_on/echo_0.5,35,retained_trainable,128,15,0.51953125,0.3568653881695975,0.0,0.5,1.0,0.234375,17.15625,5.489247301543264,0.765625,0.9372395833333333,1.25,0.07285974499089254,0.05009107468123861,0.1155705996131528,96.90625,32226.71875,76.6367964874953,33.75,34.0,0.0
always_on/echo_0.5,36,all_candidates,362,46,0.7907918968692449,0.3238422059779191,0.3333333333333333,1.0,1.0,0.6767955801104972,9.378453038674033,7.68926063406771,0.30386740331491713,0.971540408518818,0.5165745856353591,0.05508100147275405,0.029455081001472753,0.120342894823607,52.61878453038674,15543.309392265193,39.1306583031765,34.79558011049724,35.0,0.0
always_on/echo_0.5,36,retained_trainable,128,16,0.5802083333333333,0.33947947031284365,0.2,0.5,1.0,0.3359375,15.640625,6.092688208777386,0.609375,0.9621167175751879,0.75,0.04795204795204795,0.025974025974025976,0.11312700106723586,89.328125,27374.0859375,67.30192900821567,34.6875,35.0,0.0
always_on/echo_0.5,37,all_candidates,403,52,0.7997105045492143,0.3219637481069233,0.3333333333333333,1.0,1.0,0.6873449131513648,9.109181141439207,7.935095901887422,0.315136476426799,0.9657143615397885,0.5930521091811415,0.06510487605557069,0.04521928629801144,0.09975520195838433,52.188585607940446,15567.03970223325,39.822209619706676,35.86104218362283,36.0,0.0
always_on/echo_0.5,37,retained_trainable,128,16,0.5412760416666667,0.3366563842008948,0.0,0.5,1.0,0.265625,17.3515625,5.181984784674087,0.7421875,0.9422053717320261,1.1484375,0.06618640252138676,0.04997748761819001,0.09221213569039656,100.1640625,32184.8359375,77.61282406933606,35.6875,36.0,0.0
always_on/echo_0.5,38,all_candidates,327,37,0.7841997961264017,0.34044417954833306,0.25,1.0,1.0,0.6758409785932722,10.669724770642201,7.040800768337149,0.3058103975535168,0.9566067384874724,0.654434250764526,0.061335626253940956,0.034393809114359415,0.11321948134092347,59.91437308868502,17712.86850152905,45.18567173196635,36.74006116207951,37.0,0.0
always_on/echo_0.5,38,retained_trainable,128,14,0.6361979166666667,0.36643641785307457,0.0,0.75,1.0,0.421875,14.5703125,6.325399683209255,0.53125,0.9571464342948718,0.796875,0.054691689008042894,0.033780160857908845,0.09671848013816926,85.7421875,25580.2578125,62.67670260928571,36.8125,37.0,0.0
always_on/echo_0.5,39,all_candidates,489,64,0.8161554192229039,0.31102821091913835,0.25,1.0,1.0,0.7055214723926381,9.231083844580777,7.612400754462998,0.294478527607362,0.9710462566290787,0.5255623721881391,0.05693398316349136,0.041426672574213556,0.0951552795031056,51.47852760736196,15542.263803680982,39.70438628742787,37.79141104294479,38.0,0.0
always_on/echo_0.5,39,retained_trainable,130,17,0.5392307692307692,0.35154640997952713,0.0,0.5,1.0,0.24615384615384617,17.692307692307693,4.563814453597331,0.7538461538461538,0.9377016573170419,1.2076923076923076,0.06826086956521739,0.05304347826086957,0.08018433179723503,101.4076923076923,32455.13076923077,77.51571158812597,37.815384615384616,38.0,0.0
always_on/echo_0.5,40,all_candidates,365,42,0.8176712328767123,0.3093207981102035,0.3333333333333333,1.0,1.0,0.7123287671232876,9.515068493150684,7.534244582814182,0.29863013698630136,0.9695616209520532,0.5123287671232877,0.05384393895767348,0.029945292254534985,0.1122908622908623,52.43561643835616,15720.369863013699,39.70277261472728,38.74520547945205,39.0,0.0
always_on/echo_0.5,40,retained_trainable,128,13,0.589453125,0.3642490794771575,0.0,0.6,1.0,0.3671875,16.0625,5.914428860845314,0.6484375,0.9622691042510122,0.75,0.04669260700389105,0.029182879377431907,0.11047717842323651,85.6875,28481.40625,66.43440453894436,38.5625,39.0,0.0
always_on/echo_0.5,41,all_candidates,510,56,0.8236601307189543,0.3022196426038222,0.25,1.0,1.0,0.7019607843137254,8.996078431372549,7.484099767318836,0.2725490196078431,0.9750463625928022,0.37058823529411766,0.04119442022667829,0.02789886660854403,0.09146640510053948,49.22941176470588,15187.670588235294,38.390224469876756,39.90588235294118,40.0,0.0
always_on/echo_0.5,41,retained_trainable,128,14,0.5411458333333333,0.3248860477312263,0.0,0.5,1.0,0.2109375,18.2421875,3.611496603188732,0.765625,0.9645035885167464,0.703125,0.03854389721627409,0.029978586723768737,0.08291798821930221,100.75,33941.4375,79.17441419512033,39.9375,40.0,0.0
always_on/echo_0.5,42,all_candidates,456,60,0.8110380116959064,0.3131051559956437,0.3333333333333333,1.0,1.0,0.6864035087719298,9.833333333333334,7.387063926235673,0.2982456140350877,0.9691146677479576,0.5153508771929824,0.0524085637823372,0.030999107939339875,0.09756703078450844,55.25,16535.576754385966,42.244756021520544,40.82017543859649,41.0,0.0
always_on/echo_0.5,42,retained_trainable,128,16,0.5830729166666666,0.3151897051597899,0.29333333333333345,0.6,1.0,0.234375,17.078125,4.9142798540961214,0.6875,0.9540139411027568,0.8984375,0.052607502287282705,0.035224153705397984,0.08406219630709427,100.953125,31662.703125,74.98946375958622,40.75,41.0,0.0
always_on/echo_0.5,43,all_candidates,471,56,0.8376150035385704,0.2904612286223558,0.25,1.0,1.0,0.7197452229299363,9.354564755838641,7.302936570998802,0.27388535031847133,0.9737696331058717,0.4585987261146497,0.04902405810258738,0.029505220154335,0.10444726810673444,50.28025477707006,15625.88322717622,39.78099584123891,41.79193205944798,42.0,0.0
always_on/echo_0.5,43,retained_trainable,128,14,0.6368489583333333,0.3033211159953048,0.2,0.6666666666666666,1.0,0.28125,17.125,5.149332481011495,0.6875,0.9499588815789474,1.0,0.058394160583941604,0.03968978102189781,0.0872093023255814,93.0,31548.03125,75.04442734271288,41.625,42.0,0.0
always_on/echo_0.5,44,all_candidates,624,66,0.8605235042735043,0.2787567346475539,0.3333333333333333,1.0,1.0,0.7740384615384616,8.304487179487179,7.233308309203299,0.22275641025641027,0.9789054505716955,0.33653846153846156,0.04052489386337321,0.029718255499807025,0.08841597191750768,44.068910256410255,13562.358974358975,33.840325255424546,42.91826923076923,43.0,0.0
always_on/echo_0.5,44,retained_trainable,128,13,0.48802083333333335,0.3180816624868788,0.0,0.5,1.0,0.1640625,18.546875,3.6246969162089955,0.8125,0.953734923245614,0.9140625,0.04928390901432182,0.040859309182813816,0.0943900267141585,99.171875,33954.7890625,79.35220135934651,42.6875,43.0,0.0
always_on/echo_0.5,45,all_candidates,389,49,0.7881319622964866,0.31408403527545853,0.33333333333333326,1.0,1.0,0.6375321336760925,10.609254498714654,7.854166723453624,0.34704370179948585,0.9619822175599473,0.6426735218508998,0.0605766900896535,0.042645989823116064,0.08400214018191546,57.7866323907455,18206.383033419024,46.81480472437214,43.82776349614396,44.0,0.0
always_on/echo_0.5,45,retained_trainable,128,16,0.5944010416666666,0.3175035360678391,0.2,0.5833333333333333,1.0,0.2578125,18.0234375,3.947833353067699,0.6953125,0.9424348380968447,1.1328125,0.06285218899003034,0.04291287386215865,0.06975676916016521,98.484375,33012.109375,82.1179049052298,43.75,44.0,0.0
always_on/echo_0.5,46,all_candidates,494,61,0.8458839406207828,0.29037827103005803,0.25,1.0,1.0,0.7408906882591093,9.534412955465587,7.320996782279579,0.25303643724696356,0.9721603583491126,0.4757085020242915,0.049893842887473464,0.037367303609341825,0.08681214421252371,51.19028340080972,15912.194331983806,40.35098068434217,44.77732793522267,45.0,0.0
always_on/echo_0.5,46,retained_trainable,128,16,0.7177083333333333,0.2679068654246596,0.3333333333333333,0.7083333333333333,1.0,0.375,16.9765625,4.811225226862047,0.6015625,0.9433234528629265,1.1171875,0.06580763920846755,0.05476300046019328,0.062102689486552565,93.828125,30815.203125,74.77123276516795,44.875,45.0,0.0
always_on/echo_0.5,47,all_candidates,413,45,0.809725585149314,0.30321606798454226,0.3333333333333333,1.0,1.0,0.6803874092009685,9.87409200968523,7.520666085155994,0.3099273607748184,0.9601897625213955,0.6755447941888619,0.06841589014222658,0.04634624816086317,0.08185538881309687,53.29297820823245,16825.491525423728,42.99010975713014,45.82566585956417,46.0,0.0
always_on/echo_0.5,47,retained_trainable,128,12,0.5266927083333334,0.32774177252941145,0.0,0.3333333333333333,1.0,0.21875,17.515625,4.879780308515436,0.75,0.946386315628225,1.0625,0.060660124888492414,0.0352363960749331,0.07426679280983917,94.0078125,32623.28125,77.96457272954285,45.8125,46.0,0.0
always_on/echo_0.5,48,all_candidates,655,67,0.8597709923664122,0.2650050620732753,0.3333333333333333,1.0,1.0,0.7526717557251908,8.557251908396946,7.429218471984862,0.24427480916030533,0.9699975244611645,0.5053435114503817,0.05905441570026762,0.04745762711864407,0.08444444444444445,46.1648854961832,14078.880916030534,35.43598555972558,46.922137404580155,47.0,0.0
always_on/echo_0.5,48,retained_trainable,126,14,0.6083333333333334,0.28066554499643903,0.3333333333333333,0.6,1.0,0.23809523809523808,18.42063492063492,3.568720313535493,0.746031746031746,0.9507286735356911,0.9841269841269841,0.05342524773804395,0.046531667384747954,0.06605922551252848,101.98412698412699,33950.357142857145,76.6147542699935,46.93650793650794,47.0,0.0
always_on/echo_0.5,49,all_candidates,532,57,0.8570175438596491,0.2846733058918021,0.25833333333333347,1.0,1.0,0.7669172932330827,9.31766917293233,7.137125470438292,0.231203007518797,0.9785522072571934,0.39285714285714285,0.042162598345773655,0.03046197296752068,0.10418079096045198,49.2687969924812,15412.015037593985,38.88870832346436,47.8421052631579,48.0,0.0
always_on/echo_0.5,49,retained_trainable,128,15,0.6088541666666667,0.31752855227588067,0.2,0.6666666666666666,1.0,0.28125,18.078125,4.053565897376655,0.7109375,0.9467265168128655,1.0625,0.058772687986171135,0.0449438202247191,0.10841720036596524,97.5546875,33406.484375,78.44622949697077,47.75,48.0,0.0
always_on/echo_0.5,50,all_candidates,664,74,0.8764056224899598,0.25244891353359245,0.5,1.0,1.0,0.7725903614457831,8.978915662650602,7.21691712576195,0.22590361445783133,0.9760253734235186,0.4322289156626506,0.04813820865481382,0.03438443475343844,0.10777651944129861,47.772590361445786,14909.251506024097,37.82642814911992,48.86746987951807,49.0,0.0
always_on/echo_0.5,50,retained_trainable,128,15,0.6088541666666667,0.27777902560483614,0.3333333333333333,0.6666666666666666,1.0,0.1953125,19.3203125,1.5857450622164175,0.796875,0.9451845760233918,1.09375,0.05661140315406389,0.04003234937323089,0.10362473347547975,103.203125,36987.40625,83.71737035363913,48.6875,49.0,0.0
always_on/echo_0.5,51,all_candidates,685,83,0.8825547445255474,0.24683766768619977,0.5,1.0,1.0,0.7883211678832117,8.82043795620438,7.1342613128289045,0.2145985401459854,0.9808447989028088,0.3416058394160584,0.038728897715988087,0.029791459781529295,0.11498973305954825,46.33430656934306,14625.697810218979,36.643169963794904,50.0,50.0,0.0
always_on/echo_0.5,51,retained_trainable,128,16,0.637109375,0.26262575396982774,0.3333333333333333,0.6666666666666666,1.0,0.2421875,18.6796875,3.3933151050770025,0.7734375,0.9577485380116959,0.84375,0.0451693851944793,0.03513174404015056,0.10737958462218294,99.359375,35514.078125,81.09340848587453,50.0,50.0,0.0
always_on/echo_0.5,52,all_candidates,562,71,0.8738434163701068,0.23451003244103077,0.5,1.0,1.0,0.7544483985765125,9.311387900355871,7.254217955431652,0.2402135231316726,0.9761389323476161,0.44483985765124556,0.04777374355054462,0.03611695012421173,0.1260971954613573,48.47330960854092,15459.469750889679,39.20322627232168,50.838078291814945,51.0,0.0
always_on/echo_0.5,52,retained_trainable,128,16,0.66484375,0.2572915348768218,0.3333333333333333,0.6666666666666666,1.0,0.296875,17.6015625,4.458734131857803,0.6796875,0.9643539234498624,0.703125,0.03994673768308921,0.031069684864624945,0.11905882352941176,92.71875,32970.2890625,77.39010582119226,50.75,51.0,0.0
always_on/echo_0.5,53,all_candidates,718,80,0.8726090993500464,0.2546782370434243,0.4,1.0,1.0,0.7674094707520891,9.239554317548746,7.212724427928288,0.2214484679665738,0.9774372548951163,0.41086350974930363,0.04446789267410311,0.034669882423876995,0.11392832995267073,48.33286908077994,15445.320334261838,39.143915226532556,51.909470752089135,52.0,0.0
always_on/echo_0.5,53,retained_trainable,134,15,0.6532338308457711,0.2677874272356536,0.3333333333333333,0.6666666666666666,1.0,0.2462686567164179,17.97761194029851,4.071133213302463,0.6940298507462687,0.9522939032905647,0.9402985074626866,0.052303860523038606,0.043586550435865505,0.09538461538461539,97.09701492537313,34259.22388059701,79.34508225633137,51.8955223880597,52.0,0.0
always_on/echo_0.5,54,all_candidates,818,84,0.886002444987775,0.24434935752793113,0.5,1.0,1.0,0.7909535452322738,8.751833740831296,7.135145138565648,0.21271393643031786,0.9767349954053725,0.402200488997555,0.045956139125576195,0.03282581366112586,0.13010566156757608,45.599022004889974,14359.790953545233,35.99216992056457,52.849633251833744,53.0,0.0
always_on/echo_0.5,54,retained_trainable,128,15,0.662109375,0.2397346880949819,0.3333333333333333,0.6666666666666666,1.0,0.2265625,18.2421875,4.022876174435866,0.734375,0.9416027046783626,1.1640625,0.06381156316916488,0.045396145610278375,0.11101042138649751,98.109375,34819.6953125,81.52677548862994,52.8125,53.0,0.0
always_on/echo_0.5,55,all_candidates,638,74,0.8847701149425288,0.23638681503815076,0.5,1.0,1.0,0.774294670846395,9.156739811912226,7.156592201719094,0.21630094043887146,0.973581447288344,0.45141065830721006,0.049298185552892844,0.036973639164669635,0.09627209838585703,48.72257053291536,15202.562695924766,38.32752947448563,53.91065830721003,54.0,0.0
always_on/echo_0.5,55,retained_trainable,128,14,0.6912760416666667,0.22399432698892285,0.3333333333333333,0.6666666666666666,1.0,0.25,17.765625,4.03400463055944,0.6953125,0.940593998015873,1.171875,0.06596306068601583,0.0584872471416007,0.07735321528424977,97.59375,33799.2109375,78.14032787829638,53.6875,54.0,0.0
always_on/echo_0.5,56,all_candidates,878,81,0.8920463173880031,0.2372842133504032,0.5,1.0,1.0,0.7984054669703873,8.727790432801822,6.914540316099174,0.17539863325740318,0.977310443240038,0.3917995444191344,0.04489103484275088,0.03027534907999478,0.10685335298452468,46.31093394077449,14096.444191343964,35.3586296551863,54.869020501138955,55.0,0.0
always_on/echo_0.5,56,retained_trainable,128,14,0.6540364583333333,0.22701400025037843,0.3333333333333333,0.6666666666666666,1.0,0.1875,18.25,2.9895651857753496,0.6328125,0.9468001873172515,1.0546875,0.05779109589041096,0.04708904109589041,0.08423913043478261,100.2421875,33867.96875,77.12654861062765,54.875,55.0,0.0
always_on/echo_0.5,57,all_candidates,749,66,0.8764797507788162,0.23738717820452276,0.5,1.0,1.0,0.7596795727636849,8.89452603471295,7.2335322441593375,0.2416555407209613,0.972226348634728,0.527369826435247,0.05929150405283699,0.045631942359651755,0.10840520886182986,47.12950600801068,14743.30173564753,37.17156432181079,55.88651535380507,56.0,0.0
always_on/echo_0.5,57,retained_trainable,128,11,0.6014322916666667,0.1986721037050285,0.3333333333333333,0.6666666666666666,0.8,0.0859375,19.6484375,1.2905294683166866,0.921875,0.9273231907894737,1.453125,0.07395626242544731,0.060437375745526836,0.0795978215333054,108.1953125,38277.0625,84.64121139608324,55.6875,56.0,0.0
always_on/echo_0.5,58,all_candidates,968,80,0.8903581267217631,0.2392284820060495,0.5,1.0,1.0,0.7923553719008265,8.710743801652892,7.101318718796717,0.1921487603305785,0.9759719586029938,0.44111570247933884,0.050640417457305506,0.03462998102466793,0.10182207931404073,46.50826446280992,14087.126033057852,35.263076744296335,56.917355371900825,57.0,0.0
always_on/echo_0.5,58,retained_trainable,128,11,0.6395833333333333,0.22375232773463313,0.3333333333333333,0.6666666666666666,1.0,0.1171875,19.0234375,2.3765285993637337,0.765625,0.929464048378522,1.3203125,0.06940451745379876,0.045585215605749484,0.0754226267880364,104.640625,35238.796875,81.27359071932733,56.75,57.0,0.0
always_on/echo_0.5,59,all_candidates,802,84,0.8669991687448046,0.2579409918523605,0.3333333333333333,1.0,1.0,0.7531172069825436,9.155860349127183,7.229711267258814,0.23690773067331672,0.9716836136330165,0.5249376558603491,0.057333514912161244,0.04235326160969631,0.10074912092952149,48.72069825436409,15154.716957605984,38.36125933380793,57.910224438902745,58.0,0.0
always_on/echo_0.5,59,retained_trainable,128,12,0.6041666666666666,0.20712147536060949,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.078125,19.4609375,1.6388941762950255,0.859375,0.9387609649122807,1.21875,0.06262545162585308,0.05018065034122842,0.07490478205670757,107.125,37767.09375,84.63321105390787,57.875,58.0,0.0
always_on/echo_0.5,60,all_candidates,867,76,0.9002883506343713,0.22195924016503477,0.5,1.0,1.0,0.8027681660899654,8.690888119953863,6.871632174261651,0.19492502883506344,0.9662432249620375,0.5697808535178778,0.06556071665560717,0.04751161247511612,0.08818236352729454,46.54094579008074,14051.501730103806,35.348379196455184,58.891580161476355,59.0,0.0
always_on/echo_0.5,60,retained_trainable,128,12,0.699609375,0.21256601143565954,0.3333333333333333,0.6666666666666666,1.0,0.2265625,19.140625,1.8016241587453805,0.71875,0.9252946820175438,1.484375,0.07755102040816327,0.060816326530612246,0.07321274763135228,103.9140625,35678.578125,80.56391742825508,58.875,59.0,0.0
always_on/echo_0.5,61,all_candidates,824,75,0.8990898058252428,0.22999119284217753,0.5,1.0,1.0,0.8094660194174758,8.592233009708737,6.903547551808085,0.18689320388349515,0.9667854175007982,0.5436893203883495,0.06327683615819209,0.047175141242937854,0.08072250639386189,46.523058252427184,14001.70995145631,35.119326182650134,59.90898058252427,60.0,0.0
always_on/echo_0.5,61,retained_trainable,128,12,0.631640625,0.25477931494105166,0.3333333333333333,0.6666666666666666,1.0,0.1875,19.25,1.7809758560968758,0.78125,0.9024602521929824,1.9453125,0.1010551948051948,0.07224025974025974,0.07662671232876712,105.1328125,36862.3515625,80.62017723731697,59.8125,60.0,0.0
always_on/echo_0.5,62,all_candidates,691,71,0.8856246985045828,0.23506519027721365,0.5,1.0,1.0,0.7814761215629522,8.807525325615051,7.214653931956609,0.2199710564399421,0.9550801704621493,0.7250361794500724,0.08232007886953664,0.06441012159053565,0.07877664504170528,48.201157742402316,14410.21997105644,36.18451375209129,60.833574529667146,61.0,0.0
always_on/echo_0.5,62,retained_trainable,128,13,0.6481770833333333,0.23679752081412356,0.3333333333333333,0.6666666666666666,1.0,0.21875,18.6875,3.6587865133128497,0.7890625,0.9180597728295097,1.625,0.08695652173913043,0.07023411371237458,0.05830388692579505,104.0703125,35101.421875,81.54082508571446,60.875,61.0,0.0
always_on/echo_0.5,63,all_candidates,975,84,0.8983076923076924,0.23304924567457705,0.5,1.0,1.0,0.8184615384615385,8.900512820512821,6.663744211515198,0.1794871794871795,0.9550397244081454,0.7087179487179487,0.07962664208342936,0.061073980179764925,0.08191613657016747,48.68,14222.488205128206,35.793011009265214,61.926153846153845,62.0,0.0
always_on/echo_0.5,63,retained_trainable,128,14,0.694140625,0.25097543942950196,0.3333333333333333,0.6666666666666666,1.0,0.3046875,17.734375,4.028190457187321,0.6796875,0.9111385233918129,1.734375,0.09779735682819383,0.07709251101321586,0.05322128851540616,99.1640625,33027.7578125,74.51395932026207,62.0,62.0,0.0
always_on/echo_0.5,64,all_candidates,873,75,0.8906834669721269,0.2303491132721849,0.5,1.0,1.0,0.7880870561282932,8.619702176403207,6.9559027586188025,0.20389461626575028,0.9454326485796914,0.8407789232531501,0.09754152823920266,0.07176079734219269,0.07967528562838244,46.710194730813285,13948.861397479954,34.91616659339214,62.870561282932414,63.0,0.0
always_on/echo_0.5,64,retained_trainable,128,11,0.5825520833333333,0.19662803485994043,0.3333333333333333,0.6,0.8333333333333334,0.0546875,19.4921875,1.7047548107700854,0.8828125,0.8625315656565656,2.640625,0.13547094188376754,0.09619238476953908,0.08027038445289396,104.515625,36867.9140625,81.4945048559457,62.8125,63.0,0.0
always_on/echo_0.5,65,all_candidates,1021,83,0.8785177930133856,0.2498839457128957,0.5,1.0,1.0,0.7806072477962782,8.87952987267385,7.104245614666984,0.22037218413320275,0.9531856624168084,0.7894221351616063,0.08890359585263623,0.07213765718067505,0.08812927284027346,47.03330068560235,14409.137120470128,36.215092825959644,63.92164544564153,64.0,0.0
always_on/echo_0.5,65,retained_trainable,122,11,0.5816939890710383,0.21181419750005825,0.3333333333333333,0.6,0.8,0.06557377049180328,19.68032786885246,1.6259493743385283,0.9426229508196722,0.868986392371156,2.5737704918032787,0.13077884214910454,0.10912119950020825,0.06362439666520403,107.14754098360656,38158.74590163935,85.07274351354505,63.91803278688525,64.0,0.0
always_on/echo_0.5,66,all_candidates,969,84,0.891984864121087,0.2304554306988498,0.5,1.0,1.0,0.7977296181630547,8.45923632610939,6.91274229387653,0.20227038183694532,0.9551399403930818,0.7801857585139319,0.09222886421861656,0.07514944491887275,0.0774764803541782,45.27244582043344,13680.188854489164,34.28973724401649,64.87306501547988,65.0,0.0
always_on/echo_0.5,66,retained_trainable,128,13,0.6510416666666666,0.2368755496915346,0.3333333333333333,0.6666666666666666,1.0,0.21875,18.1484375,3.685041222102373,0.78125,0.877734375,2.4453125,0.134739560912613,0.11192423590185105,0.0633257403189066,98.46875,34225.1640625,75.67294777184725,64.9375,65.0,0.0
always_on/echo_0.5,67,all_candidates,914,75,0.8589533187454413,0.2633577272385982,0.3333333333333333,1.0,1.0,0.7483588621444202,9.447483588621445,7.411179326317929,0.2538293216630197,0.9460188256059668,0.912472647702407,0.0965836711059641,0.07782281412854661,0.09247506799637353,50.29978118161926,15551.865426695842,39.27021981694244,65.91903719912473,66.0,0.0
always_on/echo_0.5,67,retained_trainable,128,10,0.6022135416666666,0.23085900780192645,0.3333333333333333,0.6,1.0,0.140625,18.90625,2.8379060832768936,0.859375,0.892578125,2.140625,0.11322314049586776,0.08223140495867769,0.06282722513089005,102.15625,35209.3515625,79.37450014799833,65.875,66.0,0.0
always_on/echo_0.5,68,all_candidates,879,84,0.8949184679560106,0.22558670046144788,0.5,1.0,1.0,0.7940841865756542,8.533560864618885,6.851318761847488,0.19795221843003413,0.953088714025273,0.7918088737201365,0.0927876283162245,0.07439008132249034,0.08985200845665962,45.684869169510804,13750.74630261661,34.51392987590872,66.90898748577929,67.0,0.0
always_on/echo_0.5,68,retained_trainable,128,13,0.6065104166666666,0.19998084082493656,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.0859375,18.890625,3.0650101320183265,0.859375,0.8787760416666667,2.421875,0.1282051282051282,0.10504549214226634,0.06157205240174673,103.796875,35817.84375,79.72518827579916,66.875,67.0,0.0
always_on/echo_0.5,69,all_candidates,993,81,0.8889560255119168,0.23696874464134401,0.5,1.0,1.0,0.7865055387713998,8.663645518630412,7.016141481773898,0.2014098690835851,0.9546253253424037,0.771399798590131,0.08903870742764151,0.06951063582471231,0.09513797634691196,45.82275931520645,13988.866062437059,35.0207855218847,67.94259818731118,68.0,0.0
always_on/echo_0.5,69,retained_trainable,128,12,0.6385416666666667,0.20314102500890033,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.09375,18.7890625,2.9834238503929926,0.8125,0.8859809027777777,2.2734375,0.120997920997921,0.09397089397089398,0.059727711901624944,102.2890625,35532.359375,78.46888066828251,67.9375,68.0,0.0
always_on/echo_0.5,70,all_candidates,704,68,0.8808238636363637,0.2362774553256686,0.5,1.0,1.0,0.7556818181818182,8.643465909090908,7.080052599074105,0.21732954545454544,0.9500960835436103,0.8849431818181818,0.10238290879211175,0.07838948233360724,0.09422040512915815,45.33380681818182,14019.197443181818,35.10302849621935,68.86363636363636,69.0,0.0
always_on/echo_0.5,70,retained_trainable,128,10,0.68828125,0.19492652834848587,0.3333333333333333,0.6666666666666666,1.0,0.15625,18.3515625,3.0988653259852628,0.6953125,0.8821180555555556,2.34375,0.1277139208173691,0.08897403150276713,0.07924358397118415,100.65625,34002.3046875,75.13555791042745,68.8125,69.0,0.0
always_on/echo_0.5,71,all_candidates,1144,84,0.8866550116550117,0.2359383386206245,0.5,1.0,1.0,0.784965034965035,8.570804195804195,7.015857716140575,0.20804195804195805,0.9591487438129765,0.6958041958041958,0.08118306986231515,0.06741458439571647,0.09467728899665166,44.96853146853147,13873.01486013986,34.77135068178177,69.95104895104895,70.0,0.0
always_on/echo_0.5,71,retained_trainable,128,11,0.5651041666666666,0.21048304955341549,0.3333333333333333,0.6666666666666666,0.8,0.015625,19.6875,1.4238482187368147,0.921875,0.8775990604575163,2.4375,0.12380952380952381,0.10277777777777777,0.07190635451505016,105.2265625,37724.28125,85.43139833770692,69.9375,70.0,0.0
always_on/echo_0.5,72,all_candidates,1017,77,0.8914454277286136,0.22878704787065512,0.5,1.0,1.0,0.7797443461160275,9.134709931170109,6.901223634210825,0.20452310717797442,0.947327718072122,0.872173058013766,0.09547900968783639,0.0736275565123789,0.09476610661186993,48.20747295968535,14849.153392330383,37.475803868726054,70.92133726647,71.0,0.0
always_on/echo_0.5,72,retained_trainable,128,9,0.6375,0.1368672308804737,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.0,19.7109375,0.7821479214916767,0.875,0.8472247753267974,3.0390625,0.15418152992469283,0.11335711454617518,0.08851774530271399,104.6640625,37648.8359375,85.74291726946831,70.8125,71.0,0.0
always_on/echo_0.5,73,all_candidates,998,84,0.8952571810287241,0.22753017273488746,0.5,1.0,1.0,0.7965931863727455,8.474949899799599,6.841380176025948,0.19539078156312625,0.9558353741691004,0.7354709418837675,0.0867817450934027,0.06916528730196264,0.10120643431635389,44.13426853707415,13535.579158316634,33.74207281540773,71.88076152304609,72.0,0.0
